Unnamed: 0,API,Solvent 1,Solvent 2,Temperature,x_Solvent1,x_Solvent2,x_API,L,L+L,S+L,S+L+L,solute_smiles,solvent_smiles,solvent2_smiles,L_pred,L+L_pred,S+L_pred,S+L+L_pred,predicted_class_idx,predicted_class
65831,ibuprofen,n-pentane,ethanol,306.15,0.502730993,0.184677594,0.312591413,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65832,ibuprofen,n-pentane,ethanol,306.15,0.51182523,0.177573,0.31060177,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65833,ibuprofen,n-pentane,ethanol,306.15,0.521348715,0.170237379,0.308413906,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65834,ibuprofen,n-pentane,ethanol,306.15,0.531339967,0.162656241,0.306003792,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65835,ibuprofen,n-pentane,ethanol,306.15,0.541843407,0.15481364,0.303342953,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65836,ibuprofen,n-pentane,ethanol,306.15,0.552910025,0.146691746,0.300398229,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65837,ibuprofen,n-pentane,ethanol,306.15,0.564599748,0.138270755,0.297129497,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65838,ibuprofen,n-pentane,ethanol,306.15,0.576982336,0.129528178,0.293489486,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65839,ibuprofen,n-pentane,ethanol,306.15,0.590141751,0.12043873,0.289419519,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65840,ibuprofen,n-pentane,ethanol,306.15,0.604178319,0.110973279,0.284848402,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65841,ibuprofen,n-pentane,ethanol,306.15,0.619215523,0.101098282,0.279686195,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65842,ibuprofen,n-pentane,ethanol,306.15,0.635406007,0.090774284,0.273819709,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65843,ibuprofen,n-pentane,ethanol,306.15,0.652946432,0.079954756,0.267098812,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65844,ibuprofen,n-pentane,ethanol,306.15,0.672090304,0.06858292,0.259326776,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65845,ibuprofen,n-pentane,ethanol,306.15,0.693182531,0.056588762,0.250228706,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65846,ibuprofen,n-pentane,ethanol,306.15,0.716704889,0.043882495,0.239412616,0,0,1,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65847,ibuprofen,n-pentane,ethanol,306.15,0.743377195,0.030344718,0.226278087,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65848,ibuprofen,n-pentane,ethanol,306.15,0.774344376,0.015805949,0.209849675,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65849,ibuprofen,n-pentane,ethanol,306.15,0.811653627,3.25e-06,0.188343127,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65850,ibuprofen,n-pentane,ethanol,306.15,0.334102051,0.334101382,0.331796567,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65851,ibuprofen,n-pentane,ethanol,306.15,0.327391544,0.340753796,0.331854659,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65852,ibuprofen,n-pentane,ethanol,306.15,0.320970478,0.347171481,0.331858041,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65853,ibuprofen,n-pentane,ethanol,306.15,0.314819116,0.353367727,0.331813158,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65854,ibuprofen,n-pentane,ethanol,306.15,0.308919584,0.359354766,0.33172565,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65855,ibuprofen,n-pentane,ethanol,306.15,0.303255646,0.365143885,0.331600469,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65856,ibuprofen,n-pentane,ethanol,306.15,0.297812508,0.370745515,0.331441977,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65857,ibuprofen,n-pentane,ethanol,306.15,0.292576658,0.37616932,0.331254022,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65858,ibuprofen,n-pentane,ethanol,306.15,0.287535722,0.381424268,0.33104001,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65859,ibuprofen,n-pentane,ethanol,306.15,0.282678342,0.386518697,0.330802961,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65860,ibuprofen,n-pentane,ethanol,306.15,0.277994071,0.391460369,0.33054556,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65861,ibuprofen,n-pentane,ethanol,306.15,0.273473276,0.396256526,0.330270198,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65862,ibuprofen,n-pentane,ethanol,306.15,0.269107062,0.400913932,0.329979007,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65863,ibuprofen,n-pentane,ethanol,306.15,0.264886581,0.405437974,0.329675446,0,0,1,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65864,ibuprofen,n-pentane,ethanol,306.15,0.260805643,0.409836768,0.329357589,0,0,1,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65865,ibuprofen,n-pentane,ethanol,306.15,0.256856295,0.414114581,0.329029124,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65866,ibuprofen,n-pentane,ethanol,306.15,0.25303195,0.418276633,0.328691417,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65867,ibuprofen,n-pentane,ethanol,306.15,0.25,0.423468714,0.326531286,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65868,ibuprofen,n-pentane,ethanol,306.15,0.25,0.433672786,0.316327214,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65869,ibuprofen,n-pentane,ethanol,306.15,0.25,0.443876857,0.306123143,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65870,ibuprofen,n-pentane,ethanol,306.15,0.25,0.454080929,0.295919071,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65871,ibuprofen,n-pentane,ethanol,306.15,0.25,0.464285,0.285715,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65872,ibuprofen,n-pentane,ethanol,306.15,0.25,0.474489071,0.275510928,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65873,ibuprofen,n-pentane,ethanol,306.15,0.25,0.484693143,0.265306857,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65874,ibuprofen,n-pentane,ethanol,306.15,0.25,0.494897214,0.255102786,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65875,ibuprofen,n-pentane,ethanol,306.15,0.25,0.505101286,0.244898714,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65876,ibuprofen,n-pentane,ethanol,306.15,0.25,0.515305357,0.234694643,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65877,ibuprofen,n-pentane,ethanol,306.15,0.25,0.525509429,0.224490571,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65878,ibuprofen,n-pentane,ethanol,306.15,0.25,0.5357135,0.2142865,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65879,ibuprofen,n-pentane,ethanol,306.15,0.25,0.545917571,0.204082428,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65880,ibuprofen,n-pentane,ethanol,306.15,0.25,0.556121643,0.193878357,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65881,ibuprofen,n-pentane,ethanol,306.15,0.25,0.566325714,0.183674286,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65882,ibuprofen,n-pentane,ethanol,306.15,0.25,0.576529786,0.173470214,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65883,ibuprofen,n-pentane,ethanol,306.15,0.25,0.586733857,0.163266143,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65884,ibuprofen,n-pentane,ethanol,306.15,0.25,0.596937929,0.153062071,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65885,ibuprofen,n-pentane,ethanol,306.15,0.25,0.607142,0.142858,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65886,ibuprofen,n-pentane,ethanol,306.15,0.25,0.617346071,0.132653928,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65887,ibuprofen,n-pentane,ethanol,306.15,0.25,0.627550143,0.122449857,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65888,ibuprofen,n-pentane,ethanol,306.15,0.25,0.637754214,0.112245786,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65889,ibuprofen,n-pentane,ethanol,306.15,0.25,0.647958286,0.102041714,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65890,ibuprofen,n-pentane,ethanol,306.15,0.25,0.658162357,0.091837643,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65891,ibuprofen,n-pentane,ethanol,306.15,0.25,0.668366429,0.081633571,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65892,ibuprofen,n-pentane,ethanol,306.15,0.25,0.6785705,0.0714295,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65893,ibuprofen,n-pentane,ethanol,306.15,0.25,0.688774571,0.061225428,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65894,ibuprofen,n-pentane,ethanol,306.15,0.25,0.698978643,0.051021357,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65895,ibuprofen,n-pentane,ethanol,306.15,0.25,0.709182714,0.040817286,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65896,ibuprofen,n-pentane,ethanol,306.15,0.25,0.719386786,0.030613214,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65897,ibuprofen,n-pentane,ethanol,306.15,0.25,0.729590857,0.020409143,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65898,ibuprofen,n-pentane,ethanol,306.15,0.25,0.739794929,0.010205071,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65899,ibuprofen,n-pentane,ethanol,306.15,0.25,0.749999,1e-06,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65900,ibuprofen,n-pentane,ethanol,306.4,0.332862578,0.332861912,0.334275511,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65901,ibuprofen,n-pentane,ethanol,306.4,0.336320648,0.32945633,0.334223022,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65902,ibuprofen,n-pentane,ethanol,306.4,0.339859172,0.325986772,0.334154056,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65903,ibuprofen,n-pentane,ethanol,306.4,0.343481253,0.322451228,0.33406752,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65904,ibuprofen,n-pentane,ethanol,306.4,0.347190172,0.318847593,0.333962236,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65905,ibuprofen,n-pentane,ethanol,306.4,0.350989396,0.315173665,0.333836939,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65906,ibuprofen,n-pentane,ethanol,306.4,0.354882596,0.311427136,0.333690268,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65907,ibuprofen,n-pentane,ethanol,306.4,0.358873661,0.307605585,0.333520754,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65908,ibuprofen,n-pentane,ethanol,306.4,0.362966716,0.303706474,0.33332681,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65909,ibuprofen,n-pentane,ethanol,306.4,0.367166143,0.299727134,0.333106723,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65910,ibuprofen,n-pentane,ethanol,306.4,0.3714766,0.295664761,0.33285864,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65911,ibuprofen,n-pentane,ethanol,306.4,0.375903047,0.291516403,0.33258055,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65912,ibuprofen,n-pentane,ethanol,306.4,0.380450773,0.287278954,0.332270273,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65913,ibuprofen,n-pentane,ethanol,306.4,0.385125426,0.282949135,0.331925439,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65914,ibuprofen,n-pentane,ethanol,306.4,0.389933041,0.278523489,0.331543469,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65915,ibuprofen,n-pentane,ethanol,306.4,0.394880087,0.273998363,0.331121551,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65916,ibuprofen,n-pentane,ethanol,306.4,0.399973498,0.269369891,0.330656611,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65917,ibuprofen,n-pentane,ethanol,306.4,0.40522073,0.264633979,0.330145291,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65918,ibuprofen,n-pentane,ethanol,306.4,0.410629808,0.259786289,0.329583903,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65919,ibuprofen,n-pentane,ethanol,306.4,0.416209388,0.25482221,0.328968402,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65920,ibuprofen,n-pentane,ethanol,306.4,0.421968828,0.249736843,0.32829433,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65921,ibuprofen,n-pentane,ethanol,306.4,0.427918264,0.244524967,0.327556769,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65922,ibuprofen,n-pentane,ethanol,306.4,0.434068703,0.239181015,0.326750282,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65923,ibuprofen,n-pentane,ethanol,306.4,0.440432127,0.233699039,0.325868834,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65924,ibuprofen,n-pentane,ethanol,306.4,0.447021612,0.228072671,0.324905718,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65925,ibuprofen,n-pentane,ethanol,306.4,0.453851472,0.22229508,0.323853448,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65926,ibuprofen,n-pentane,ethanol,306.4,0.460937423,0.216358928,0.322703649,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65927,ibuprofen,n-pentane,ethanol,306.4,0.468296776,0.210256307,0.321446918,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65928,ibuprofen,n-pentane,ethanol,306.4,0.475948668,0.203978681,0.320072651,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65929,ibuprofen,n-pentane,ethanol,306.4,0.48391434,0.197516808,0.318568852,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65930,ibuprofen,n-pentane,ethanol,306.4,0.4922173,0.190860593,0.316922107,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65931,ibuprofen,n-pentane,ethanol,306.4,0.50088449,0.183999284,0.315116227,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65932,ibuprofen,n-pentane,ethanol,306.4,0.509945398,0.17692081,0.313133791,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65933,ibuprofen,n-pentane,ethanol,306.4,0.519433845,0.169612111,0.310954044,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65934,ibuprofen,n-pentane,ethanol,306.4,0.529388172,0.162058749,0.30855308,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65935,ibuprofen,n-pentane,ethanol,306.4,0.539852588,0.154244831,0.305902581,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65936,ibuprofen,n-pentane,ethanol,306.4,0.550877837,0.146152589,0.302969574,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65937,ibuprofen,n-pentane,ethanol,306.4,0.562523546,0.137762292,0.299714162,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65938,ibuprofen,n-pentane,ethanol,306.4,0.574859117,0.129051531,0.296089352,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65939,ibuprofen,n-pentane,ethanol,306.4,0.587968475,0.119995198,0.292036327,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65940,ibuprofen,n-pentane,ethanol,306.4,0.601950155,0.110564018,0.287485827,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65941,ibuprofen,n-pentane,ethanol,306.4,0.616928165,0.100724829,0.282347005,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65942,ibuprofen,n-pentane,ethanol,306.4,0.633053818,0.090438249,0.276507933,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65943,ibuprofen,n-pentane,ethanol,306.4,0.650522518,0.079657943,0.269819539,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65944,ibuprofen,n-pentane,ethanol,306.4,0.669586076,0.068327378,0.262086546,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65945,ibuprofen,n-pentane,ethanol,306.4,0.690586924,0.056376867,0.253036209,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65946,ibuprofen,n-pentane,ethanol,306.4,0.714003145,0.043717072,0.242279783,0,0,1,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65947,ibuprofen,n-pentane,ethanol,306.4,0.740548548,0.030229252,0.2292222,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65948,ibuprofen,n-pentane,ethanol,306.4,0.771357676,0.015744984,0.21289734,0,0,1,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65949,ibuprofen,n-pentane,ethanol,306.4,0.808457316,3.23e-06,0.19153945,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65950,ibuprofen,n-pentane,ethanol,306.4,0.332862578,0.332861912,0.334275511,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65951,ibuprofen,n-pentane,ethanol,306.4,0.326176144,0.33948879,0.334335066,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65952,ibuprofen,n-pentane,ethanol,306.4,0.319778123,0.345881794,0.334340083,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65953,ibuprofen,n-pentane,ethanol,306.4,0.313648851,0.352054167,0.334296981,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65954,ibuprofen,n-pentane,ethanol,306.4,0.307770518,0.3580181,0.334211381,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65955,ibuprofen,n-pentane,ethanol,306.4,0.302126944,0.363784839,0.334088217,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65956,ibuprofen,n-pentane,ethanol,306.4,0.296703389,0.369364778,0.333931833,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65957,ibuprofen,n-pentane,ethanol,306.4,0.291486389,0.374767548,0.333746064,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65958,ibuprofen,n-pentane,ethanol,306.4,0.286463612,0.380002084,0.333534303,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65959,ibuprofen,n-pentane,ethanol,306.4,0.281623743,0.385076696,0.333299562,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65960,ibuprofen,n-pentane,ethanol,306.4,0.276956368,0.389999117,0.333044515,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65961,ibuprofen,n-pentane,ethanol,306.4,0.272451892,0.394776564,0.332771544,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65962,ibuprofen,n-pentane,ethanol,306.4,0.268101449,0.399415777,0.332482774,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65963,ibuprofen,n-pentane,ethanol,306.4,0.263896251,0.403922165,0.332181583,0,0,1,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65964,ibuprofen,n-pentane,ethanol,306.4,0.259830074,0.408303734,0.331866192,0,0,1,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65965,ibuprofen,n-pentane,ethanol,306.4,0.25589502,0.412564773,0.331540207,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65966,ibuprofen,n-pentane,ethanol,306.4,0.252084526,0.416710486,0.331204989,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65967,ibuprofen,n-pentane,ethanol,306.4,0.25,0.423468714,0.326531286,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65968,ibuprofen,n-pentane,ethanol,306.4,0.25,0.433672786,0.316327214,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65969,ibuprofen,n-pentane,ethanol,306.4,0.25,0.443876857,0.306123143,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65970,ibuprofen,n-pentane,ethanol,306.4,0.25,0.454080929,0.295919071,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65971,ibuprofen,n-pentane,ethanol,306.4,0.25,0.464285,0.285715,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65972,ibuprofen,n-pentane,ethanol,306.4,0.25,0.474489071,0.275510928,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
65973,ibuprofen,n-pentane,ethanol,306.4,0.25,0.484693143,0.265306857,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCC,CCO,,,,,0,L
